kode_adm4,provinsi,kabupaten_atau_kota,kecamatan,desa_atau_kelurahan
32.18.01.2003,Jawa Barat,Kabupaten Pangandaran,Parigi,Ciliang
32.18.01.2004,Jawa Barat,Kabupaten Pangandaran,Parigi,Bojong
32.18.01.2005,Jawa Barat,Kabupaten Pangandaran,Parigi,Cintaratu
32.18.01.2006,Jawa Barat,Kabupaten Pangandaran,Parigi,Selasari
32.18.01.2007,Jawa Barat,Kabupaten Pangandaran,Parigi,Karangjaladri
32.18.01.2008,Jawa Barat,Kabupaten Pangandaran,Parigi,Cibenda
32.18.01.2009,Jawa Barat,Kabupaten Pangandaran,Parigi,Cintakarya
32.18.01.2010,Jawa Barat,Kabupaten Pangandaran,Parigi,Parakanmanggu
32.18.02.2001,Jawa Barat,Kabupaten Pangandaran,Cijulang,Batukaras
32.18.02.2002,Jawa Barat,Kabupaten Pangandaran,Cijulang,Ciakar
32.18.02.2003,Jawa Barat,Kabupaten Pangandaran,Cijulang,Cibanten
32.18.02.2004,Jawa Barat,Kabupaten Pangandaran,Cijulang,Kertayasa
32.18.02.2005,Jawa Barat,Kabupaten Pangandaran,Cijulang,Cijulang
32.18.02.2006,Jawa Barat,Kabupaten Pangandaran,Cijulang,Kondangjajar
32.18.02.2007,Jawa Barat,Kabupaten Pangandaran,Cijulang,Margacinta
32.18.03.2001,Jawa Barat,Kabupaten Pangandaran,Cimerak,Kertaharja
32.18.03.2002,Jawa Barat,Kabupaten Pangandaran,Cimerak,Ciparanti
32.18.03.2003,Jawa Barat,Kabupaten Pangandaran,Cimerak,Legokjawa
32.18.03.2004,Jawa Barat,Kabupaten Pangandaran,Cimerak,Masawah
32.18.03.2005,Jawa Barat,Kabupaten Pangandaran,Cimerak,Cimerak
32.18.03.2006,Jawa Barat,Kabupaten Pangandaran,Cimerak,Sukajaya
32.18.03.2007,Jawa Barat,Kabupaten Pangandaran,Cimerak,Kertamukti
32.18.03.2008,Jawa Barat,Kabupaten Pangandaran,Cimerak,Sindangsari
32.18.03.2009,Jawa Barat,Kabupaten Pangandaran,Cimerak,Batumalang
32.18.03.2010,Jawa Barat,Kabupaten Pangandaran,Cimerak,Mekarsari
32.18.03.2011,Jawa Barat,Kabupaten Pangandaran,Cimerak,Limusgede
32.18.04.2001,Jawa Barat,Kabupaten Pangandaran,Cigugur,Cigugur
32.18.04.2002,Jawa Barat,Kabupaten Pangandaran,Cigugur,Cimindi
32.18.04.2003,Jawa Barat,Kabupaten Pangandaran,Cigugur,Pagerbumi
32.18.04.2004,Jawa Barat,Kabupaten Pangandaran,Cigugur,Kertajaya
32.18.04.2005,Jawa Barat,Kabupaten Pangandaran,Cigugur,Bunisari
32.18.04.2006,Jawa Barat,Kabupaten Pangandaran,Cigugur,Campaka
32.18.04.2007,Jawa Barat,Kabupaten Pangandaran,Cigugur,Harumandala
32.18.05.2001,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Karangkamiri
32.18.05.2002,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Cimanggu
32.18.05.2003,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Langkaplancar
32.18.05.2004,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Pangkalan
32.18.05.2005,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Bojongkondang
32.18.05.2006,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Bangunjaya
32.18.05.2007,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Jayasari
32.18.05.2008,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Jadimulya
32.18.05.2009,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Jadikarya
32.18.05.2010,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Bojong
32.18.05.2011,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Bangunkarya
32.18.05.2012,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Sukamulya
32.18.05.2013,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Mekarwangi
32.18.05.2014,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Cisarua
32.18.05.2015,Jawa Barat,Kabupaten Pangandaran,Langkaplancar,Bungur Raya
32.18.06.2001,Jawa Barat,Kabupaten Pangandaran,Mangunjaya,Sukamaju
32.18.06.2002,Jawa Barat,Kabupaten Pangandaran,Mangunjaya,Kertajaya
32.18.06.2003,Jawa Barat,Kabupaten Pangandaran,Mangunjaya,Mangunjaya
32.18.06.2004,Jawa Barat,Kabupaten Pangandaran,Mangunjaya,Sindangjaya
32.18.06.2005,Jawa Barat,Kabupaten Pangandaran,Mangunjaya,Jangraga
32.18.07.2001,Jawa Barat,Kabupaten Pangandaran,Padaherang,Panyutran
32.18.07.2002,Jawa Barat,Kabupaten Pangandaran,Padaherang,Ciganjeng
32.18.07.2003,Jawa Barat,Kabupaten Pangandaran,Padaherang,Karangsari
32.18.07.2004,Jawa Barat,Kabupaten Pangandaran,Padaherang,Sukanagara
32.18.07.2005,Jawa Barat,Kabupaten Pangandaran,Padaherang,Paledah
32.18.07.2006,Jawa Barat,Kabupaten Pangandaran,Padaherang,Karangpawitan
32.18.07.2007,Jawa Barat,Kabupaten Pangandaran,Padaherang,Padaherang
32.18.07.2008,Jawa Barat,Kabupaten Pangandaran,Padaherang,Kedungwuluh
32.18.07.2009,Jawa Barat,Kabupaten Pangandaran,Padaherang,Cibogo
32.18.07.2010,Jawa Barat,Kabupaten Pangandaran,Padaherang,Pasirgeulis
32.18.07.2011,Jawa Barat,Kabupaten Pangandaran,Padaherang,Bojongsari
32.18.07.2012,Jawa Barat,Kabupaten Pangandaran,Padaherang,Sindangwangi
32.18.07.2013,Jawa Barat,Kabupaten Pangandaran,Padaherang,Maruyungsari
32.18.07.2014,Jawa Barat,Kabupaten Pangandaran,Padaherang,Karangmulya
32.18.08.2001,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Putrapinggan
32.18.08.2002,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Emplak
32.18.08.2003,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Bagolo
32.18.08.2004,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Pamotan
32.18.08.2005,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Kalipucang
32.18.08.2006,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Cibuluh
32.18.08.2007,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Banjarharja
32.18.08.2008,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Tunggilis
32.18.08.2009,Jawa Barat,Kabupaten Pangandaran,Kalipucang,Ciparakan
32.18.09.2001,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Babakan
32.18.09.2002,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Sukahurip
32.18.09.2003,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Purbahayu
32.18.09.2004,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Pangandaran
32.18.09.2005,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Wonoharjo
32.18.09.2006,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Sidomulyo
32.18.09.2007,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Pananjung
32.18.09.2008,Jawa Barat,Kabupaten Pangandaran,Pangandaran,Pagergunung
32.18.10.2001,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Sidamulih
32.18.10.2002,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Cikalong
32.18.10.2003,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Sukaresik
32.18.10.2004,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Cikembulan
32.18.10.2005,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Pajaten
32.18.10.2006,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Kersaratu
32.18.10.2007,Jawa Barat,Kabupaten Pangandaran,Sidamulih,Kalijati
32.71.01.1001,Jawa Barat,Kota Bogor,Bogor Selatan,Batu Tulis
32.71.01.1002,Jawa Barat,Kota Bogor,Bogor Selatan,Bondongan
32.71.01.1003,Jawa Barat,Kota Bogor,Bogor Selatan,Empang
32.71.01.1004,Jawa Barat,Kota Bogor,Bogor Selatan,Lawanggintung
32.71.01.1005,Jawa Barat,Kota Bogor,Bogor Selatan,Pamoyanan
32.71.01.1006,Jawa Barat,Kota Bogor,Bogor Selatan,Rangga Mekar
32.71.01.1007,Jawa Barat,Kota Bogor,Bogor Selatan,Mulya Harja
32.71.01.1008,Jawa Barat,Kota Bogor,Bogor Selatan,Cikaret
32.71.01.1009,Jawa Barat,Kota Bogor,Bogor Selatan,Bojong Kerta
32.71.01.1010,Jawa Barat,Kota Bogor,Bogor Selatan,Rancamaya
32.71.01.1011,Jawa Barat,Kota Bogor,Bogor Selatan,Kertamaya
32.71.01.1012,Jawa Barat,Kota Bogor,Bogor Selatan,Harjasari
32.71.01.1013,Jawa Barat,Kota Bogor,Bogor Selatan,Muara Sari
32.71.01.1014,Jawa Barat,Kota Bogor,Bogor Selatan,Genteng
32.71.01.1015,Jawa Barat,Kota Bogor,Bogor Selatan,Pakuan
32.71.01.1016,Jawa Barat,Kota Bogor,Bogor Selatan,Cipaku
32.71.02.1001,Jawa Barat,Kota Bogor,Bogor Timur,Sukasari
32.71.02.1002,Jawa Barat,Kota Bogor,Bogor Timur,Baranangsiang
32.71.02.1003,Jawa Barat,Kota Bogor,Bogor Timur,Katulampa
32.71.02.1004,Jawa Barat,Kota Bogor,Bogor Timur,Sindangsari
32.71.02.1005,Jawa Barat,Kota Bogor,Bogor Timur,Sindangrasa
32.71.02.1006,Jawa Barat,Kota Bogor,Bogor Timur,Tajur
32.71.03.1001,Jawa Barat,Kota Bogor,Bogor Tengah,Gudang
32.71.03.1002,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang
32.71.03.1003,Jawa Barat,Kota Bogor,Bogor Tengah,Pabaton
32.71.03.1004,Jawa Barat,Kota Bogor,Bogor Tengah,Cibogor
32.71.03.1005,Jawa Barat,Kota Bogor,Bogor Tengah,Babakan
32.71.03.1006,Jawa Barat,Kota Bogor,Bogor Tengah,Sempur
32.71.03.1007,Jawa Barat,Kota Bogor,Bogor Tengah,Tegallega
32.71.03.1008,Jawa Barat,Kota Bogor,Bogor Tengah,Babakan Pasar
32.71.03.1009,Jawa Barat,Kota Bogor,Bogor Tengah,Panaragan
32.71.03.1010,Jawa Barat,Kota Bogor,Bogor Tengah,Ciwaringin
32.71.03.1011,Jawa Barat,Kota Bogor,Bogor Tengah,Kebon Kalapa
32.71.04.1001,Jawa Barat,Kota Bogor,Bogor Barat,Menteng
32.71.04.1002,Jawa Barat,Kota Bogor,Bogor Barat,Sindang Barang
32.71.04.1003,Jawa Barat,Kota Bogor,Bogor Barat,Bubulak
32.71.04.1004,Jawa Barat,Kota Bogor,Bogor Barat,Marga jaya
32.71.04.1005,Jawa Barat,Kota Bogor,Bogor Barat,Balumbang Jaya
32.71.04.1006,Jawa Barat,Kota Bogor,Bogor Barat,Situ Gede
32.71.04.1007,Jawa Barat,Kota Bogor,Bogor Barat,Semplak
32.71.04.1008,Jawa Barat,Kota Bogor,Bogor Barat,Cilendek Barat
32.71.04.1009,Jawa Barat,Kota Bogor,Bogor Barat,Cilendek Timur
32.71.04.1010,Jawa Barat,Kota Bogor,Bogor Barat,Curug Mekar
32.71.04.1011,Jawa Barat,Kota Bogor,Bogor Barat,Curug
32.71.04.1012,Jawa Barat,Kota Bogor,Bogor Barat,Pasir Jaya
32.71.04.1013,Jawa Barat,Kota Bogor,Bogor Barat,Pasir Kuda
32.71.04.1014,Jawa Barat,Kota Bogor,Bogor Barat,Pasir Mulya
32.71.04.1015,Jawa Barat,Kota Bogor,Bogor Barat,Gunung Batu
32.71.04.1016,Jawa Barat,Kota Bogor,Bogor Barat,Loji
32.71.05.1001,Jawa Barat,Kota Bogor,Bogor Utara,Bantarjati
32.71.05.1002,Jawa Barat,Kota Bogor,Bogor Utara,Tegal Gundil
32.71.05.1003,Jawa Barat,Kota Bogor,Bogor Utara,Kedung Halang
32.71.05.1004,Jawa Barat,Kota Bogor,Bogor Utara,Ciparigi
32.71.05.1005,Jawa Barat,Kota Bogor,Bogor Utara,Cibuluh
32.71.05.1006,Jawa Barat,Kota Bogor,Bogor Utara,Ciluar
32.71.05.1007,Jawa Barat,Kota Bogor,Bogor Utara,Tanah Baru
32.71.05.1008,Jawa Barat,Kota Bogor,Bogor Utara,Cimahpar
32.71.06.1001,Jawa Barat,Kota Bogor,Tanah Sareal,Tanah Sareal
32.71.06.1002,Jawa Barat,Kota Bogor,Tanah Sareal,Kebon Pedes
32.71.06.1003,Jawa Barat,Kota Bogor,Tanah Sareal,Kedung Badak
32.71.06.1004,Jawa Barat,Kota Bogor,Tanah Sareal,Sukaresmi
32.71.06.1005,Jawa Barat,Kota Bogor,Tanah Sareal,Kedung Waringin
32.71.06.1006,Jawa Barat,Kota Bogor,Tanah Sareal,Kedung Jaya
32.71.06.1007,Jawa Barat,Kota Bogor,Tanah Sareal,Sukadamai
32.71.06.1008,Jawa Barat,Kota Bogor,Tanah Sareal,Mekar Wangi
32.71.06.1009,Jawa Barat,Kota Bogor,Tanah Sareal,Kencana
32.71.06.1010,Jawa Barat,Kota Bogor,Tanah Sareal,Kayu Manis
32.71.06.1011,Jawa Barat,Kota Bogor,Tanah Sareal,Cibadak
32.72.01.1001,Jawa Barat,Kota Sukabumi,Gunung Puyuh,Gunung Puyuh
32.72.01.1002,Jawa Barat,Kota Sukabumi,Gunung Puyuh,Karamat
32.72.01.1003,Jawa Barat,Kota Sukabumi,Gunung Puyuh,Sriwidari
32.72.01.1004,Jawa Barat,Kota Sukabumi,Gunung Puyuh,Karang Tengah
32.72.02.1001,Jawa Barat,Kota Sukabumi,Cikole,Cikole
32.72.02.1002,Jawa Barat,Kota Sukabumi,Cikole,Selabatu
32.72.02.1003,Jawa Barat,Kota Sukabumi,Cikole,Gunung Parang
32.72.02.1004,Jawa Barat,Kota Sukabumi,Cikole,Kebonjati
32.72.02.1005,Jawa Barat,Kota Sukabumi,Cikole,Cisarua
32.72.02.1006,Jawa Barat,Kota Sukabumi,Cikole,Subangjaya
32.72.03.1001,Jawa Barat,Kota Sukabumi,Citamiang,Citamiang
32.72.03.1002,Jawa Barat,Kota Sukabumi,Citamiang,Tipar
32.72.03.1003,Jawa Barat,Kota Sukabumi,Citamiang,Nanggeleng
32.72.03.1004,Jawa Barat,Kota Sukabumi,Citamiang,Gedong Panjang
32.72.03.1005,Jawa Barat,Kota Sukabumi,Citamiang,Cikondang
32.72.04.1001,Jawa Barat,Kota Sukabumi,Warudoyong,Warudoyong
32.72.04.1002,Jawa Barat,Kota Sukabumi,Warudoyong,Nyomplong
32.72.04.1003,Jawa Barat,Kota Sukabumi,Warudoyong,Dayeuhluhur
32.72.04.1004,Jawa Barat,Kota Sukabumi,Warudoyong,Sukakarya
32.72.04.1005,Jawa Barat,Kota Sukabumi,Warudoyong,Benteng
32.72.05.1001,Jawa Barat,Kota Sukabumi,Baros,Baros
32.72.05.1002,Jawa Barat,Kota Sukabumi,Baros,Jayaraksa
32.72.05.1003,Jawa Barat,Kota Sukabumi,Baros,Jayamekar
32.72.05.1004,Jawa Barat,Kota Sukabumi,Baros,Sudajaya Hilir
32.72.06.1001,Jawa Barat,Kota Sukabumi,Lembursitu,Cipanengah
32.72.06.1002,Jawa Barat,Kota Sukabumi,Lembursitu,Situmekar
32.72.06.1003,Jawa Barat,Kota Sukabumi,Lembursitu,Lembursitu
32.72.06.1004,Jawa Barat,Kota Sukabumi,Lembursitu,Cikundul
32.72.06.1005,Jawa Barat,Kota Sukabumi,Lembursitu,Sindangsari
32.72.07.1001,Jawa Barat,Kota Sukabumi,Cibeureum,Cibeureum Hilir
32.72.07.1002,Jawa Barat,Kota Sukabumi,Cibeureum,Babakan
32.72.07.1003,Jawa Barat,Kota Sukabumi,Cibeureum,Sindangpalay
32.72.07.1004,Jawa Barat,Kota Sukabumi,Cibeureum,Limusnunggal
32.73.01.1001,Jawa Barat,Kota Bandung,Sukasari,Sukarasa
32.73.01.1002,Jawa Barat,Kota Bandung,Sukasari,Gegerkalong
32.73.01.1003,Jawa Barat,Kota Bandung,Sukasari,Isola
32.73.01.1004,Jawa Barat,Kota Bandung,Sukasari,Sarijadi
32.73.02.1001,Jawa Barat,Kota Bandung,Coblong,Cipaganti
32.73.02.1002,Jawa Barat,Kota Bandung,Coblong,Lebak Gede
32.73.02.1003,Jawa Barat,Kota Bandung,Coblong,Sadang Serang
32.73.02.1004,Jawa Barat,Kota Bandung,Coblong,Dago
32.73.02.1005,Jawa Barat,Kota Bandung,Coblong,Sekeloa
32.73.02.1006,Jawa Barat,Kota Bandung,Coblong,Lebak Siliwangi
32.73.03.1001,Jawa Barat,Kota Bandung,Babakan Ciparay,Babakan Ciparay
32.73.03.1002,Jawa Barat,Kota Bandung,Babakan Ciparay,Babakan
32.73.03.1003,Jawa Barat,Kota Bandung,Babakan Ciparay,Sukahaji
32.73.03.1004,Jawa Barat,Kota Bandung,Babakan Ciparay,Margahayu Utara
32.73.03.1005,Jawa Barat,Kota Bandung,Babakan Ciparay,Margasuka
32.73.03.1006,Jawa Barat,Kota Bandung,Babakan Ciparay,Cirangrang
32.73.04.1001,Jawa Barat,Kota Bandung,Bojongloa Kaler,Kopo
32.73.04.1002,Jawa Barat,Kota Bandung,Bojongloa Kaler,Babakan Tarogong
32.73.04.1003,Jawa Barat,Kota Bandung,Bojongloa Kaler,Jamika
32.73.04.1004,Jawa Barat,Kota Bandung,Bojongloa Kaler,Babakan Asih
32.73.04.1005,Jawa Barat,Kota Bandung,Bojongloa Kaler,Suka Asih
32.73.05.1001,Jawa Barat,Kota Bandung,Andir,Maleber
32.73.05.1002,Jawa Barat,Kota Bandung,Andir,Dungus Cariang
32.73.05.1003,Jawa Barat,Kota Bandung,Andir,Ciroyom
32.73.05.1004,Jawa Barat,Kota Bandung,Andir,Kebon Jeruk
32.73.05.1005,Jawa Barat,Kota Bandung,Andir,Garuda
32.73.05.1006,Jawa Barat,Kota Bandung,Andir,Campaka
32.73.06.1001,Jawa Barat,Kota Bandung,Cicendo,Husein Sastranegara
32.73.06.1002,Jawa Barat,Kota Bandung,Cicendo,Arjuna
32.73.06.1003,Jawa Barat,Kota Bandung,Cicendo,Pajajaran
32.73.06.1004,Jawa Barat,Kota Bandung,Cicendo,Pasirkaliki
32.73.06.1005,Jawa Barat,Kota Bandung,Cicendo,Pamoyanan
32.73.06.1006,Jawa Barat,Kota Bandung,Cicendo,Sukaraja
32.73.07.1001,Jawa Barat,Kota Bandung,Sukajadi,Pasteur
32.73.07.1002,Jawa Barat,Kota Bandung,Sukajadi,Cipedes
32.73.07.1003,Jawa Barat,Kota Bandung,Sukajadi,Sukawarna
32.73.07.1004,Jawa Barat,Kota Bandung,Sukajadi,Sukagalih
32.73.07.1005,Jawa Barat,Kota Bandung,Sukajadi,Sukabungah
32.73.08.1001,Jawa Barat,Kota Bandung,Cidadap,Hegarmanah
32.73.08.1002,Jawa Barat,Kota Bandung,Cidadap,Ciumbuleuit
32.73.08.1003,Jawa Barat,Kota Bandung,Cidadap,Ledeng
32.73.09.1001,Jawa Barat,Kota Bandung,Bandung Wetan,Cihapit
32.73.09.1002,Jawa Barat,Kota Bandung,Bandung Wetan,Taman Sari
32.73.09.1003,Jawa Barat,Kota Bandung,Bandung Wetan,Citarum
32.73.10.1001,Jawa Barat,Kota Bandung,Astanaanyar,Karasak
32.73.10.1002,Jawa Barat,Kota Bandung,Astanaanyar,Nyengseret
32.73.10.1003,Jawa Barat,Kota Bandung,Astanaanyar,Karang Anyar
32.73.10.1004,Jawa Barat,Kota Bandung,Astanaanyar,Panjunan
32.73.10.1005,Jawa Barat,Kota Bandung,Astanaanyar,Cibadak
32.73.10.1006,Jawa Barat,Kota Bandung,Astanaanyar,Pelindung Hewan
32.73.11.1001,Jawa Barat,Kota Bandung,Regol,Cigereleng
32.73.11.1002,Jawa Barat,Kota Bandung,Regol,Ancol
32.73.11.1003,Jawa Barat,Kota Bandung,Regol,Pungkur
32.73.11.1004,Jawa Barat,Kota Bandung,Regol,Balong Gede
32.73.11.1005,Jawa Barat,Kota Bandung,Regol,Ciseureuh
32.73.11.1006,Jawa Barat,Kota Bandung,Regol,Ciateul
32.73.11.1007,Jawa Barat,Kota Bandung,Regol,Pasirluyu
32.73.12.1001,Jawa Barat,Kota Bandung,Batununggal,Gumuruh
32.73.12.1002,Jawa Barat,Kota Bandung,Batununggal,Maleer
32.73.12.1003,Jawa Barat,Kota Bandung,Batununggal,Cibangkong
32.73.12.1004,Jawa Barat,Kota Bandung,Batununggal,Kacapiring
32.73.12.1005,Jawa Barat,Kota Bandung,Batununggal,Kebon Waru
32.73.12.1006,Jawa Barat,Kota Bandung,Batununggal,Kebon Gedang
32.73.12.1007,Jawa Barat,Kota Bandung,Batununggal,Samoja
32.73.12.1008,Jawa Barat,Kota Bandung,Batununggal,Binong
32.73.13.1001,Jawa Barat,Kota Bandung,Lengkong,Cijagra
32.73.13.1002,Jawa Barat,Kota Bandung,Lengkong,Lingkar Selatan
32.73.13.1003,Jawa Barat,Kota Bandung,Lengkong,Burangrang
32.73.13.1004,Jawa Barat,Kota Bandung,Lengkong,Paledang
32.73.13.1005,Jawa Barat,Kota Bandung,Lengkong,Turangga
32.73.13.1006,Jawa Barat,Kota Bandung,Lengkong,Malabar
32.73.13.1007,Jawa Barat,Kota Bandung,Lengkong,Cikawao
32.73.14.1001,Jawa Barat,Kota Bandung,Cibeunying Kidul,Padasuka
32.73.14.1002,Jawa Barat,Kota Bandung,Cibeunying Kidul,Cikutra
32.73.14.1003,Jawa Barat,Kota Bandung,Cibeunying Kidul,Cicadas
